item,itemLabel,position,positionLabel,startDate,endDate,source,psid
Q111574173,Keut Rith,Q114417280,Minister of Justice,2020-04-02,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q111574173-5B330F53-8A14-473D-B27D-A107EA55BEBD
Q111745856,Ke Kim Yan,Q29146839,Deputy Prime Minister,2009-03-12,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q111745856-34d4d0f1-4a0a-a9fa-6205-28a21de7bc7e
Q114418501,Chea Vandeth,Q114417384,Minister of Posts and Telecommunications,2020-03-30,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q114418501-73B2DB31-9EB9-4DAD-91D2-4718B5D9434B
Q114418571,Chhit Sokhon,Q114417369,Minister of Cults and Religion,2020-03-30,,,Q114418571-bcb451aa-41c1-4e03-114c-976515a3e723
Q114418804,Ith Sam Heng,Q114417377,Minister of Labour and Vocational Training,2018-09-06,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q114418804-0A17D4F9-29FC-406E-95F8-318812462DF9
Q114418806,Lim Kean Hor,Q114417484,Minister of Water Resources and Meteorology,2018-09-06,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q114418806-0AD00A7D-6AF1-43AF-ABC4-AE26CD3834D5
Q114418808,Mao Havannall,Q114417500,Secretary of State for Civil Aviation,2018-09-06,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q114418808-502BCA84-98C3-4873-801C-A9B8E9C597BC
Q114418809,Pich Bunthin,Q114417357,Minister of Civil Service,2018-09-06,2020-03-30,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q114418809-6C83B2EA-5EF2-4998-B0E8-D709BC130F16
Q114418811,Prum Sokha,Q114417357,Minister of Civil Service,2020-03-30,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q114418811-9C2D9DC2-ECF1-41DE-988D-2BD620C97AE7
Q114418813,Vong Soth,Q114417432,"Minister of Social Affairs, Veterans and Youth Rehabilitation",2018-09-06,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q114418813-AA641E1E-30E2-4FD0-9C41-FB5267E7BD87
Q16150274,Sar Kheng,Q113501549,Minister of Interior,1992-02-03,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q16150274-920F660E-F432-43F7-8856-00526A17CD04
Q16150274,Sar Kheng,Q29146839,Deputy Prime Minister,1992,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q16150274-99a5b021-438b-2d23-9bcf-c433e567b3f1
Q16190676,Kong Sam Ol,Q114419520,Minister of the Royal Palace,1998-11-30,,,Q16190676-F31D876D-BFEE-4A4C-80F1-131D89000D07
Q16191229,Suy Sem,Q114417383,Minister of Mines and Energy,2004-07-16,,,Q16191229-CC488C56-15EE-4E71-A91B-114D37727B38
Q16864093,Hang Chuon Naron,Q114417374,"Minister of Education, Youth and Sport",2013-09-24,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q16864093-BCFF2020-C656-44AD-A880-178FC88D3981
Q16979822,Aun Pornmoniroth,Q113501533,Minister of Economy and Finance,2013-09-24,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q16979822-1502C6D2-2A14-4872-B7FC-3A66152D3163
Q16979822,Aun Pornmoniroth,Q29146839,Deputy Prime Minister,2018-09-06,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q16979822-D74F59D3-64E7-476C-A503-65637201589D
Q17523926,Phoeurng Sackona,Q114417371,Minister of Culture and Fine Arts,2013-09-24,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q17523926-9028520D-AEE2-4232-AB16-8A4809466F0C
Q22099925,Chea Sophara,Q114417297,"Minister of Land Management, Urban Planning and Construction",2016-04-05,,,Q22099925-598CA2DB-C7BD-40C6-8C09-49C618A3269D
Q22099925,Chea Sophara,Q29146839,Deputy Prime Minister,2018-09-06,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q22099925-5F4F4C7D-B8E9-41A9-843A-E05FECFBDC54
Q23711016,Ang Vong Vathana,Q114417280,Minister of Justice,2015-02,2020-03-30,,Q23711016-9c05cb0b-4e73-0316-af29-03234b6d9610
Q23771428,Prak Sokhonn,Q59326617,Minister of Foreign Affairs and International Cooperation,2016-04-05,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q23771428-81AC1883-95B1-4428-891D-A8A79F81EB90
Q23771428,Prak Sokhonn,Q29146839,Deputy Prime Minister,2018-09-06,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q23771428-B91EC73A-0F9E-4F78-8CF8-1647B5E098CE
Q28412157,Ing Kantha Phavi,Q114417498,Minister of Women's Affairs,2004-07-16,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q28412157-3E614071-A7E1-4139-99D4-A7BA89EE7E15
Q28969538,Bin Chhin,Q29146839,Permanent Deputy Prime Minister,2007-09-05,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q28969538-24d0e5f6-4e8a-6cf6-def7-9c11b5320b8c
Q28969538,Bin Chhin,Q114418549,Minister in Charge of the Office of the Council of Ministers,2017-03-16,,,Q28969538-E24C7AA1-DDD9-450A-A606-297A434976B0
Q4922569,Tea Banh,Q29146839,Deputy Prime Minister,2004-07-16,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q4922569-371ACCB8-5B78-4B77-9F4F-B3EC91C97505
Q4922569,Tea Banh,Q113501557,Minister of National Defence,2006-06-27,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q4922569-9BF8E52E-021F-4C50-9B7E-293C41DD256C
Q4922790,Khieu Kanharith,Q59326295,Minister of Information,2004-07-14,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q4922790-7417275C-478A-499F-851B-BA6D1EC3012E
Q5069253,Cham Prasidh,Q114417393,Minister of Industry and Handicrafts,2013-09-24,2020-03-30,,Q5069253-4C4762DC-3E80-4564-B9EA-36F19E44B06A
Q5069253,Cham Prasidh,Q114417394,"Minister of Industry, Science, Technology and Innovation",2020-03-30,,,Q5069253-E689BF8E-9F56-45BD-930B-F0F21E2ABB93
Q5094851,Chhay Than,Q114417381,Minister of Planning,1998,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q5094851-d3837575-4348-baa0-da91-460dc0c9b70d
Q54362350,Veng Sakhon,Q114418480,"Minister of Agriculture, Forestry and Fisheries",2016-04-05,,,Q54362350-8CD5B56D-EB91-4348-B716-7C91AF032364
Q56223136,Say Sam Al,Q114417375,Minister of Environment,2013-09-24,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q56223136-F14A1972-B93D-4F2C-AA63-223BD1F22385
Q56255440,Mam Bunheng,Q113501566,Minister of Health,2008-09-25,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q56255440-CEE2E475-D9A5-4C5B-85C9-2ACBCD405A8E
Q5764812,Him Chhem,Q114417369,Minister of Cults and Religion,2016,2020-03-30,,Q5764812-abb66046-4336-0bdc-0d9b-e8b4b830ae71
Q57788,Hun Sen,Q1999325,Prime Minister,1998-11-30,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q57788-9AF55E75-D434-43C9-9400-F0C1B27E33B9
Q58287,Hor Namhong,Q29146839,Deputy Prime Minister,2004-07-16,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q58287-F6C1EB1A-E2E5-4786-85DC-2D10D197518E
Q59660308,Pan Sorasak,Q114417331,Minister of Commerce,2016-04-02,,,Q59660308-AC150B07-8A6B-481D-B8CC-2356AE9E3540
Q6816221,Men Sam An,Q62063457,Minister of National Assemblyâ€“Senate Relations and Inspection,2004-07-16,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q6816221-8359b316-4fce-f73d-4c1e-0e16bd50545b
Q6816221,Men Sam An,Q29146839,Deputy Prime Minister,2008-09-25,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q6816221-8f587a9f-4ad8-9aca-93b1-4249f6a385c8
Q7638222,Sun Chanthol,Q114417386,Minister of Public Works and Transport,2016-04-05,,,Q7638222-0E9D1F34-73FD-4F03-8D1F-789ABADB15FC
Q7795953,Thong Khon,Q114417459,Minister of Tourism,1998-11-30,,,Q7795953-9BC2BA15-472C-440B-81E7-8D3F92469CE7
Q7833112,Tram Iv Tek,Q114417384,Minister of Posts and Telecommunications,2016-04-05,2020-03-30,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q7833112-0AC5148F-AF6B-4A36-B8A6-CE84C8BF79CC
Q7878253,Ouk Rabun,Q114417390,Minister of Rural Development,2016-04-05,,,Q7878253-12218986-E780-49EE-A4E8-8C7ACCB53098
Q8053618,Yim Chhaily,Q29146839,Deputy Prime Minister,2008-09-25,,https://en.wikipedia.org/wiki/Cabinet_of_Hun_Sen,Q8053618-6568A8EC-8EBD-4283-8785-01DBA33C3726
